Card 180: 24 26 82 42  5 17 52 14 91 86 | 52  1 27 87 88 75  6 61 18  8 14 42 39 95 71 76 82 79 35 21 10 56 58 17 34
Card 181: 38 79 77 41 10 98 55  4 80 52 | 12 63 14 53 98 17 68 39 43 72 92 30 50 79 44  9 54 29 58 60 73 42 69 34  4
Card 182: 28 84 32 88 16  8 27 67 63 81 | 83 82 68 62 86 99  9 39 78 63 95 47 42 76 54 49 79 89 59 57 58 88 37 87  4
Card 183:  5 82 60 73  2 25 46 93 39 66 | 75 21 39 78 45 86 43 40 50 65 85 54 48 18  8 80 93 49 37 44 46 71 72 57 97
Card 184: 18 66 38 31 78 73 61 30 36 62 | 63 49 26 28 79 37 52  5 30  9 21 71 60 81 67 34 89  7 33 92 35  4 65 29 50
Card 185: 23 25 88 65 41 24 29 83 34  4 | 56 81 40 36 37 97 89 85 67 41  7 76 53 46 68 73 60 17 71 52 98 96  6 86 90
Card 186: 10  6 51  7 18 53 43 46 89  2 | 73 79 20 16 24  4 42 63 52 41 54 14 81 78 12 70 85 66 95 13 60 48 97 82 83
Card 187: 43 81 46 66 35 61 37 72 57 17 | 43 57 92 54 71 44 13 46 61 31 82 66 37 42 84 38 29 17 72 35 39 56 49 81 68
Card 188: 69 41 43  3 78 58 96 56 30 25 | 33 21 34 15 94  7 75 91 47 19 50 26 63 82 53 38 95  8 10 88 59 71 32 24 99
Card 189: 16 49 79 67 48  5 14 35 87 64 | 80  3 39 11  1 42 14 37 76 98 68 24 61 66 87 67 43 83 35  8 10 31 16 32 58
Card 190: 90 40 32 81 58 71 77 95 22 64 | 70 39 36 31 56 43 80 77 29 22 92 90 91 52  5 71 81 58 40 46 32 64 74 30 95
Card 191: 88 55 76 92 31 75 41 81 77  9 | 98 92  9 49  7 93 41 37 21 55 31 22 65 45 81 76 47 88 74 50 77 99 75 94  8
Card 192: 59 36 97 95 92 37 27 52  4 10 | 41 64 53 19  5 52 51 49 48  1 58 45  3 44 12 30 91 75 68 62 85 95 82 72 93
Card 193: 24 96 16 86 52  6 44 43  7 69 | 85 17 21 24 96 95  6  9 27 97 86 25 76 40  8 39 49 29  7 80 43  3 44 18 55
Card 194: 11 28 14 80 42 92 66 52 82 18 | 95 42  5 80 50 52 82 15 66 98 86 11 22 92 99 19 14 76 45 40  3 28 18 48 94
Card 195: 96 45 32 73 77  8 23 52  9 84 | 84 92  4 73 26 79 71 87 37 10 52 15 76 64 63 39 17 48 68 78  7 36 61 11 94
Card 196: 47 75 96 72 15  7 17 58 83 86 |  7 25 43 55 87  4 81 30 74 53  9 83 65 28 57 62 18 96 33 72  2 41 69 17 45
Card 197: 11  4 42  5 15 89 68 40 98 33 | 16 91  2 64  7 85 33 15 89 11 44 70 27 46 56 17 37 40 77 71 79 73 97 43 45
Card 198: 60 87 85 99 52 56  9  6 69 14 | 67 70 84 34 46 76 24 50 71 98 59 27 19 61 78 66 85 18 55 80 49 20 64 92 10
Card 199: 36 45 50 23 69 75 94 66 17 40 | 51 81 53 69 74 67 44 60 88 79 45 94 66 40  7 23 36 50 43 22 17 25 20 30 27
Card 200: 27 75 63 70 32 15 23 13 80 94 | 94 83 49 97 92 36 14 75 62 10 63 23 31 96 95  7 78 27 20 24 52 44 70 60 48
Card 201: 70 23 37  4 33 64 99 91 52  5 | 59  3 33 13  9 76  4 53 63 48 31 88 12 29 58 23 86 40 54 18 37 78 70 64 75
Card 202: 15 29 52 63 19 81 99  3 77 75 | 99 14 23 47 86  3 32 77 52 36 89 13 20  8 61 84 19 15 65  7 34 28 66 81 94
Card 203: 33 12 44 96 75 53 21 14 68 27 | 98 69 13 67 70  2 40 49 76  7 82 50 45 93 56 59 31 87 22 19 62 80 72 97 47
Card 204: 16 11 54 49 45 98 68 92 80  6 | 60 84 68 27 95 33 70 92  3 36 55 88 32 15 14 75 44 43 10 65 93 63 54 69 77
Card 205: 73 65 24 75 10  8 35 83 78 67 | 89 57 38 93 70  5  9 92 29 55 54 36 37 34 21 40 71 68 33  1 18 80 42 52 72
Card 206: 31 99 35  8 92 37  9 90 77 76 |  2 41 11 80 62 74 50 78 72 60 95 69 59 46 15 23 43 34 61 87 97 82 52 14 54
Card 207: 63 55 50 32 43 71 39 20 16 38 | 74 31 40 38 20 85 48 21 61 37 59 66 34 94 30 57  2 13 42 28 64 51 41 49 62
Card 208: 78 51 42 63 24 19 35 99 87 97 | 75 20 90 78 50 79 56 41  1 73 46 26 36  8 43 70  6 83 80 98 57 52 17  7 14
Card 209: 61  7  9 81 20 54 92 74 53 63 | 85  4 79 68 58 91 90 71 50 30 65 17 18 77 76 22 82 47 84 75 59 32 57 35 86
